set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
sens-alerts20,Belnet2008-r0,Belnet2008,P,22,20,13,0.65,15,15,1.0,4.616372188175103,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,23,20,11,0.55,15,15,1.0,6.070252303927421,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,24,20,13,0.65,15,15,1.0,5.592420300844809,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,25,20,13,0.65,15,15,1.0,4.636543443649711,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,26,20,13,0.65,15,15,1.0,5.3095116878145845,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,27,20,10,0.5,15,15,1.0,6.09092933546865,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,28,20,13,0.65,15,15,1.0,5.49922502606232,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,29,20,13,0.65,15,15,1.0,4.817245480297837,101.26176626601955,0.029180680633483766,1984
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,0,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,1,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,2,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,3,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,4,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,5,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,6,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,7,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,8,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,9,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,10,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
sens-alerts20,BsonetEurope-r0,BsonetEurope,B1,11,20,12,0.6,15,15,1.0,8.0,0.06783371200435795,0.017299137099568422,1
